x,y
134.63772365965113,255.79028864613855
176.32539628881864,95.95263770191204
251.42374394171836,223.7451168590141
34.16492696142877,260.4700437615342
254.51782940151824,174.51989034418153
16.58199477643335,202.18197802661055
131.19336587990506,255.39466230717355
65.82469988916456,206.83903420510637
41.86498532492206,281.15874275410965
96.39269753233108,100.40806457828606
241.56781355219653,237.12516269455026
139.29818447891085,141.26908734524903
163.83066801424374,285.9310778801681
25.800921321522605,12.704848671210524
61.665823154951944,290.7085610319234
220.33932659203455,275.39169950695725
264.9316731743035,292.81040067709733
25.45449767039036,112.67446657310997
272.4058377926384,165.6246910297645
8.798027122985062,292.89580861512997
268.7774338979075,203.18648601472566
117.11072473752509,228.7831116259802
14.218883210618708,186.64652922784094
158.9527384702733,125.37107349787667
70.95649059827636,194.11143059289412
166.9405066485308,29.798651969272107
261.02791182388455,188.97258594949858
28.27028221548862,280.777057209348
7.806593361762306,290.4265179373573
93.34277165749961,275.961224625454
271.3720571290216,299.4853052898563
253.08372719060742,189.355391149026
72.08818201299594,195.18519585312072
268.22696912910686,250.37043121975088
72.78311332480602,134.41838734879792
67.22417783239752,198.36376749834102
130.33668601248465,109.17383213177087
31.176669056290592,228.39928944579583
71.84224309381035,116.65180750225475
294.8022589370154,204.73322836272607
234.99930698773434,282.15362000042404
48.54920799244369,257.3395329532229
199.70570907384518,251.30471237008473
222.83857689249984,286.2372878854035
0.977735214533415,180.28824151490494
99.99412078882278,168.47858472250675
176.52777774620765,295.4050031251564
32.35771869360641,207.9202772045732
2.995450981584281,176.87532045943883
87.4482088231709,285.99553700866653
101.35204504083617,19.470839605847353
8.41838948134283,271.26721839387795
50.08918605557951,294.696712943283
219.70517784738635,96.84138164659308
218.23622331235023,284.77303448232846
280.04990905168216,298.8722387309588
196.20671551620094,293.4186113411156
181.25275484041737,203.88782844617091
73.76472122062397,221.9052350299626
30.08014598353626,249.12402486166977
268.96831230050185,53.1923657751963
127.85101444701847,60.34199841558796
290.7853666428215,246.39129738680035
193.84211572478944,85.78594182033939
190.30932164595254,67.63109517965877
